date,Open,High,Low,Close,Adj Close,Volume
2022. 4. 29,3736785,3736816,3514602,3557471,23884471279621,431993881568860
2022. 4. 30,3557384,3584289,3446037,3449550,17083507235178,415996987110903
2022. 5. 1,3449307,3586660,3446887,3572953,19372674556164,430911414508333
2022. 5. 2,3572773,3643876,3537364,3621373,23513952125442,435493303322427
2022. 5. 3,3621046,3624859,3481902,3510520,16508773300315,425559045049002
2022. 5. 4,3510085,3726097,3502096,3680205,22937129029438,447451020065650
2022. 5. 5,3679682,3695352,3441708,3490586,28337529808829,415149300700994
2022. 5. 6,3490229,3512404,3359617,3422629,26698056304615,412913851684130
2022. 5. 7,3422644,3424754,3301399,3347842,16979003232263,404042109846049
2022. 5. 8,3347879,3351319,3173010,3200023,26418917432903,385901488234727
2022. 5. 9,3201356,3227059,2856411,2862921,46184749068210,344545749283870
2022. 5. 10,2859376,3119919,2817333,2991843,48707624664727,360728908206475
2022. 5. 11,2990877,3109979,2582482,2650566,58398310529658,319401153693704
2022. 5. 12,2651073,2782906,2257433,2532262,54317755773601,303010980632597
2022. 5. 13,2530224,2741894,2503267,2575565,32033858253933,314031174206205
2022. 5. 14,2575389,2638229,2501606,2629080,19762836249168,317539628314742
2022. 5. 15,2628964,2745337,2567567,2743435,18981688931497,331386741454676
2022. 5. 16,2743601,2743601,2550384,2590849,27437526704170,312428506960016
2022. 5. 17,2591049,2676572,2556295,2648047,23708810584758,323499255562657
2022. 5. 18,2648111,2662644,2445375,2445375,22473545569308,293375082972006
2022. 5. 19,2444729,2566300,2432206,2550471,23902183872582,311189909804867
2022. 5. 20,2550046,2603523,2459895,2498216,20082535244098,299537496317030
2022. 5. 21,2497837,2528888,2476498,2515033,10886472305291,303995219223685
2022. 5. 22,2515227,2607829,2504232,2603429,13936201229562,314598262444157
2022. 5. 23,2602377,2639182,2473379,2482869,20941048557531,303811284190553
2022. 5. 24,2483132,2518047,2425806,2495725,16438182099019,301238615753323
2022. 5. 25,2495339,2545988,2454705,2463513,16854229088410,296581637236741
2022. 5. 26,2463774,2480323,2225034,2272732,29715112258921,276340047924563
2022. 5. 27,2271007,2276527,2159365,2163954,32090358326891,262847181753663
2022. 5. 28,2211073,2258731,2163595,2248626,16180457759189,271997248954532
2022. 5. 29,2248336,2288694,2215408,2269734,13351325681390,275003063677384
2022. 5. 30,2269552,2479408,2259552,2469958,24526745638099,302555791119616
2022. 5. 31,2469917,2478116,2400677,2413807,22718484137731,290764357963612
2022. 6. 1,2413463,2439942,2215359,2274538,26144497535520,274242071440398
2022. 6. 2,2273095,2290583,2231250,2276557,21285226081121,276875075880680
2022. 6. 3,2276538,2285094,2185544,2222097,18466650237722,266676863439787
2022. 6. 4,2222275,2265644,2192622,2254768,10863319741607,273007471447221
2022. 6. 5,2255031,2285118,2224136,2259272,11076523511923,273514657434304
2022. 6. 6,2259811,2398638,2258999,2333046,20673395551777,281738156418743
2022. 6. 7,2333101,2336520,2172823,2276458,30140512406006,275629736105732
2022. 6. 8,2276524,2295190,2222584,2255020,22640338468704,272568012744452
2022. 6. 9,2254945,2293162,2242055,2263002,15103793126308,272540520340107
2022. 6. 10,2262830,2274868,2128414,2130472,23396838684525,254995208823417
2022. 6. 11,2130696,2148733,1927925,1956868,27032744269756,237095498830851
2022. 6. 12,1957541,1969714,1837281,1848837,30018400995218,223985218979675
